Timestamp, TPHotspot, HMD_x, HMD_y, MHD_z, Duration, WasTP
108.0082, TP_Juguetes, 5.325866, 0.3809951, 4.942642, 0.5565414, False
125.0079, TP_Tecnologia, -0.4211679, 0.3809962, 1.371965, 0.6549988, True
127.0426, TP_Tecnologia_2, -2.180167, 0.380997, 0.724921, 0.9907837, True
128.5298, TP_Tecnologia_2, -2.180167, 0.380997, 0.724921, 0.6519623, False
129.3514, TP_Tecnologia, -2.180167, 0.380997, 0.724921, 0.82164, False
10.02614, TP_Juguetes, 4.483, 0, 9.55, 0.8803349, False
10.62374, TP_Juguetes, 4.483, 0, 9.55, 0.1389904, False
11.20855, TP_Moda, 4.483, 0, 9.55, 0.4729071, False
12.01591, TP_Juguetes, 4.483, 0, 9.55, 0.3618498, False
13.60684, TP_Moda, 4.226614, 0.3809946, 5.092787, 1.505822, True
14.10514, TP_Alimentacion_2, 4.226614, 0.3809946, 5.092787, 0.4828005, False
14.96819, TP_Moda, 4.226614, 0.3809946, 5.092787, 0.8078175, False
15.6502, TP_Alimentacion_2, 4.226614, 0.3809946, 5.092787, 0.3457003, False
17.4324, TP_Alimentacion_2, 4.226614, 0.3809946, 5.092787, 1.559456, False
17.50236, TP_Alimentacion, 4.226614, 0.3809946, 5.092787, 0.06995773, False
18.29568, TP_Alimentacion, 4.226614, 0.3809946, 5.092787, 0.08380127, False
20.20397, TP_Alimentacion_2, 3.735351, 0.3809998, 0.1400551, 1.908291, True
20.82943, TP_Null, 3.735351, 0.3809998, 0.1400551, 0.6076851, False
23.11234, TP_Null, 2.556428, 0.3810019, -5.375952, 2.044216, True
28.52801, TP_Null, 2.556428, 0.3810019, -5.375952, 0.8615093, False
29.32348, TP_Null, 2.556428, 0.3810019, -5.375952, 0.1823711, False
30.30189, TP_Alimentacion_2, 2.556428, 0.3810019, -5.375952, 0.2565651, False
30.68987, TP_Alimentacion_3, 2.556428, 0.3810019, -5.375952, 0.3879852, False
30.82494, TP_Null, 2.556428, 0.3810019, -5.375952, 0.05177116, False
32.74695, TP_Alimentacion_3, 2.556428, 0.3810019, -5.375952, 0.4854584, False
33.38725, TP_Alimentacion_2, 2.556428, 0.3810019, -5.375952, 0.6402969, False
34.73729, TP_Alimentacion_3, 3.127519, 0.3810019, -1.949737, 1.350044, True
35.587, TP_Alimentacion_2, 3.127519, 0.3810019, -1.949737, 0.2787514, False
38.53744, TP_Moda, 4.186698, 0.3810051, 1.631743, 1.196228, True
43.24428, TP_Juguetes, 4.883208, 0.3810018, 7.101555, 2.283344, True
46.61286, TP_Juguetes, 5.091823, 0.380999, 8.050605, 2.505383, True
64.47543, TP_Decoracion, 5.091823, 0.380999, 8.050605, 0.1259308, False
65.42131, TP_Decoracion, 5.091823, 0.380999, 8.050605, 0.4322662, False
67.03784, TP_Decoracion, 5.091823, 0.380999, 8.050605, 0.5995865, False
67.90221, TP_Decoracion, 5.091823, 0.380999, 8.050605, 0.2529297, False
68.70779, TP_Decoracion, -2.002825, 0.3810042, 4.372242, 0.7933731, True
70.26894, TP_Decoracion_2, -2.002825, 0.3810042, 4.372242, 0.8657074, False
70.50579, TP_Decoracion_3, -2.002825, 0.3810042, 4.372242, 0.2368546, False
73.07944, TP_Decoracion, -4.555322, 0.3810025, 4.624131, 2.573647, True
75.51586, TP_Decoracion, -4.555322, 0.3810025, 4.624131, 0.482132, False
76.29549, TP_Decoracion_2, -4.555322, 0.3810025, 4.624131, 0.6274643, False
88.95022, TP_MedioNull, -4.555322, 0.3810025, 4.624131, 0.7379227, False
90.21786, TP_MedioNull, -4.555322, 0.3810025, 4.624131, 1.029366, False
91.73457, TP_MedioNull, -0.4901386, 0.3810039, 5.349291, 0.6539383, True
95.32629, TP_Moda, 4.10666, 0.381, 3.307046, 1.822731, True
97.16579, TP_Moda, 4.10666, 0.381, 3.307046, 1.096657, False
98.38863, TP_Moda, 6.003458, 0.3810038, 2.018137, 1.050758, True
129.8261, TP_Alimentacion, 6.003458, 0.3810038, 2.018137, 0.08479309, False
129.8385, TP_Alimentacion_2, 6.003458, 0.3810038, 2.018137, 0.01235962, False
130.8552, TP_Alimentacion, 6.003458, 0.3810038, 2.018137, 1.016724, False
132.0525, TP_Alimentacion, 6.003458, 0.3810038, 2.018137, 0.5841827, False
133.9901, TP_Tecnologia, 2.420264, 0.3809961, 1.293608, 1.541229, False
135.3257, TP_Alimentacion, 2.420264, 0.3809961, 1.293608, 1.335617, False
